"",mz,mzmin,mzmax,rt,rtmin,rtmax,Naive_007,Naive_027,Naive_071,Naive_109,Naive_127,Naive_139,QC_001,QC_003,QC_005,Semi_025,Semi_045,Semi_061,Semi_091,Semi_143,Semi_157,isotopes,adduct,pcgroup
"1150",205.017756209897,205.017343991884,205.017769113947,34.3660104620444,34.0946768563687,36.1556645139634,4859178.47838231,4385086.93616731,3708012.66002799,1047156.96696958,5700063.1310504,3571637.53146076,5016536.71816187,5481522.03298124,5114553.63336659,4468615.55833006,3709714.93180309,4492554.50003231,3971880.53764898,2309320.08883024,5147315.8238586,[88][M]+,[M+Na+NaCOOH]+ 114.034,52
"1151",205.115102532039,205.017345244587,205.144809624929,24.2336261342746,23.8017064003202,29.0868735395666,704342.7937832,1050750.0950279,774141.8365425,1350604.56245769,727158.561735601,231658.56331875,11252756.4301262,11303096.1268439,10350498.7928743,2251507.648572,1956443.36151138,1312360.00151624,1873233.75978422,125802.272936541,725425.48018608,"",[M+H+HCOOH]+ 158.105,33
"1152",205.097667833415,205.097652891113,205.152493698367,103.218907757525,102.818539744125,103.519205427774,22367940.5827389,98585367.5132509,110301250.668305,84128375.8951903,107179239.946625,103948072.126364,120498384.011686,103542345.262452,114620.31504,83891022.7322141,86426309.2672062,91490098.1758856,102514928.884154,135077187.926117,139348969.438585,[89][M]+,[M+K+NH3]+ 149.109,34
"1153",205.017673326136,205.017531339376,205.155234921512,183.727242735435,180.546840016024,187.610053127415,41152961.87875,43423571.8774941,44345321.4515781,43645954.5509808,33865367.7264474,67127576.8227476,26911463.1325161,20370926.0398263,820976.705560727,38856921.0439519,37195664.6246739,32939420.4673852,47172655.6437496,25770823.6653512,38054899.0029352,"","",1349
"1154",205.017679914172,205.01760705435,205.118909629163,176.352378438875,172.748608207336,179.262916594121,63086558.7360848,65642338.8005019,61174034.7757657,60591436.1923152,64310305.6086459,66839126.5722258,282285.022918001,17653273.4070267,56494835.0344405,63132051.9416869,52137206.8701525,54846230.6329914,77510273.7293825,2902163.57046008,81445680.851436,"","",21
"1155",205.018054699405,205.017646694792,205.08267037802,130.608269045459,129.464720012986,134.90189976245,78562818.762154,84725508.7448715,116787996.963299,165893937.642647,60707063.0181285,66719243.6124117,10000213.7598256,10777319.6401805,11346952.8543228,100453082.333736,132405241.672675,47870896.5773468,135582077.519036,40646623.0964065,97655016.0516929,"","",655
"1156",205.126930765027,205.082248616702,205.12759188164,117.987508380159,115.693033119462,120.222136855007,2193516.06050454,3394743.0032516,4014458.00249454,5978642.69736507,3571860.27262518,4299358.53962618,14235793.6134313,11402218.7928679,11497700.6182585,7596612.62310979,5960534.94192,9138399.0056577,7398703.73364586,11661368.4139353,11222422.5569156,"","",6
"1157",205.097662382153,205.097638168296,205.098457815465,81.2646442357472,80.0651136084227,83.536735286857,5187062.59675137,18582506.2139077,24276359.244,17720586.975374,21602187.5321389,15900755.2908638,135324608.62615,145663778.909285,133462765.141049,105389128.785562,69148217.7865631,129391742.800203,162040416.702006,122921751.45114,181782326.010168,[90][M]+,[M+Na+NH3]+ 165.086,38
"1158",205.097668692986,205.097659852424,205.097708926959,92.4996303843191,90.8851434074913,93.2159970030179,381847.359470044,4291847.06138601,8682106.88665239,,3547992.06478664,6090562.21960561,58791835.4725696,59184167.2942362,62042933.320188,65598063.9845503,54701131.2244845,42327673.96395,39552961.5355274,55904683.7605423,77006165.091367,[91][M]+,"",1357
"1159",205.057465301531,205.057451385205,205.057471584805,57.6904049564469,57.4724365496116,58.0047974244261,7327.37070645467,,,,,,135573.400193016,328519.60575265,296676.336522692,57131.8516105953,19060.0327677216,189486.03693805,6281.16263321164,,37818.6269103144,"","",1425
"1160",206.021107181311,206.020818603869,206.021901248602,90.184491704239,88.9307993615416,91.8430471376633,10230268.7921883,5087127.2123124,9678303.53742133,4471051.4130128,4206534.68309686,6215508.3691515,7050986.20180341,7712860.36497231,12932997.600793,11616721.8042104,4402686.02107707,10005896.5050185,9479829.01982658,3110277.798096,8107856.75186806,[87][M+1]+,"",16
"1161",206.021138237947,206.021074529466,206.021584777628,34.2183254465774,32.9736859220838,35.231657601765,295082.346625786,234007.913560989,231855.812554763,,463389.169652793,185338.404090099,290205.688248,296659.564434231,313494.998120206,238160.479226455,177369.167656621,264698.157084971,234266.851406465,95973.5085603641,372486.975459619,[88][M+1]+,"",2376
"1162",206.021691389937,206.020759734388,206.148127848162,24.4160197508793,23.8245868791991,25.7485431884811,469445.865435772,526367.6014842,468440.315293846,608977.240843714,84982.0071916667,583564.1138946,759222.934982334,226978.351490595,237521.822802857,499102.10742869,279270.465996236,236644.601988267,139943.133566842,148299.774624,193029.260504625,"",[M+H-CH2]+ 219.025,33
"1163",206.100896928999,206.020754732345,206.101304550216,80.7880018110115,77.7151861204276,82.2158800151633,443192.028236001,3364046.80782434,1133029.5311851,3121285.2967576,3616968.2624075,1021593.01856063,15819960.581207,16934859.5726298,16272560.6508356,12770260.0721739,7827412.83572362,14811533.8976751,19112680.711788,15156536.43764,21604246.6663903,[90][M+1]+,"",38
"1164",206.085686451275,205.975109082071,206.12789047219,118.046884143297,115.856250828289,120.787433650252,,,,,,,574072.677029078,461642.070330001,566087.688897751,486419.1854952,350461.427588001,397694.554404428,557125.894836923,756748.113749333,775508.01214575,"",[3M+Na+2K-H]2+ 104.098 [M+2Na-H]+ 161.109,6
"1165",206.154461296205,206.067133882065,206.154594439613,57.1142181856493,56.2296202694468,57.6689390401194,52186.7993708842,35283.1497696184,,,,,5604.9449132181,4447.76720092726,13144.5508018621,93934.8212472,72500.2262149091,119571.1219989,106342.804467054,133639.2132768,145528.151338625,"",[3M+2Na]2+ 122.112,26
"1166",206.10104355187,206.094955614171,206.101778257039,103.183998163829,102.613535702101,103.519205427774,2647745.72498091,11609005.3764185,12633947.4873795,9826734.75658132,13091748.9404935,12529527.8947703,14050138.1746612,12102925.0244881,12071081.1658783,449638.862000249,10094772.3828588,10628625.9654609,11783278.2123185,10625039.4097371,16899024.8877984,[89][M+1]+,"",34
"1167",206.101000810317,206.100890388201,206.101287391127,92.9185433359138,90.8851434074913,93.7735295578153,,331111.465873194,568932.881888742,,64832.710981976,554314.411062533,6183574.93058049,7036666.588224,7144853.84229818,8349111.30104048,6542677.802129,4809812.83354814,4878512.38118776,6092275.06227795,8825112.89307744,[91][M+1]+,"",25
"1168",206.52994877535,206.529921320084,206.529955483809,142.414241940111,141.735759679711,143.289763628304,,,,,,,13486601.4116392,10955805.9747323,8833553.52008461,,,,,,,"","",349
"1169",206.894468269428,206.894175749056,206.895270758196,63.3037671277667,62.9046114951208,68.0869655941901,112480927.001899,100136278.616139,92227131.8116636,87957896.2278027,184812402.307661,153300428.354437,117341196.283302,114107178.998717,189580382.890933,211820658.028874,198695946.61854,214460109.243463,206811787.818419,275467776.379325,249616240.901681,"","",2413
"1170",206.886480599726,206.88646639887,206.886481087685,118.818699700798,118.233510529177,119.497608785564,,,,,,,3030605.4104073,3623644.91541028,3941379.06121895,37090.9571833684,,17777.529471242,,,,"","",377
"1171",207.018093066882,207.017998013258,207.018835404597,24.6712761185781,24.2761803680266,25.1151660948205,510685.3228386,575148.754756326,394681.8752016,689462.169897092,474793.83394128,775416.237794631,1317318.49762851,1408603.62480444,1370533.46843777,710029.20776191,544400.1576018,922689.592644424,568519.202601973,307858.651123621,653709.846613956,"","",1606
"1172",207.018209077691,207.017927201884,207.018762676872,159.828809360465,156.470998551731,164.559654605434,30741355.9554525,35587964.2935756,32958130.5413103,30847580.9393248,27625768.3258017,21208535.8118816,2359354.80206484,4673948.56799403,5411540.57026382,16973038.8794038,29394297.7393849,15130401.532766,12473611.2758116,14138817.5430644,26259680.1820736,"","",1326
"1173",206.926857681164,206.821022853127,207.01803676164,77.3860562089253,74.7518776234865,79.469261183444,,,,,,,334376.31318075,428447.715615,505154.422390378,1602908.17195249,733843.703510863,,,,,"","",1990
"1174",207.01805174698,207.018038537458,207.018134772213,35.5448128089415,34.5147866698765,37.8902659524385,156510.772825841,145581.166272474,186648.142928,11407.2215931915,236639.322549775,157673.68846543,850800.965514245,893082.983831472,768194.309682014,508784.965436092,392305.693515307,563232.241757918,465591.212279143,170108.183525162,554211.91098945,[88][M+2]+,"",2377
"1175",207.018106150801,207.017963497322,207.018225779474,91.3539677644071,90.6110240520491,91.5010640101297,4458157.50632981,4497690.75973236,4166276.39276136,,2693913.15626123,4537598.88789435,4987113.5441745,3997727.60776389,9874349.28255122,6046543.45986295,5312056.59665815,5349416.43940074,4826170.2682721,2874111.70031275,5579493.54558421,[87][M+2]+,"",964
"1176",207.014760421274,207.014733873898,207.018742853301,126.469848340534,123.604824811547,127.898651246728,,,,3506838.43142012,24642.2635535976,,924176.070178957,664918.059118589,831831.864400803,,44431.0502793377,131420.588965115,56027.1201062814,,62384.0998680567,"",[M+K]+ 168.052,2
"1177",207.102331689461,207.063310739801,207.1597975607,24.1413774438284,23.7349770567841,24.7690883137061,716093.495942143,973391.837755499,644984.4696384,271780.57004,874103.079988906,259971.916488675,216684.20703072,240247.66214721,321130.359463543,2315440.32213848,2319693.60707944,2546100.4549218,1574780.72159782,1310774.7204504,1881113.31820814,"","",33
"1178",207.111082676992,207.110689073579,207.111862889809,80.9196309492348,80.1767486178429,81.2646442357472,4875676.46806012,5559221.84590638,5176683.28915737,10203357.5192923,5250481.25536087,9065033.59263045,14132672.8859484,12775304.2759242,12992829.6495418,27997273.4891183,24452860.360896,38565408.6240903,17245789.4314007,16897054.2528205,24981889.1216873,[90][M+2]+,"",38
"1179",207.104387817952,207.102020760268,207.105227661654,103.137552270837,102.613535702101,103.460983322997,29569.2983847311,530479.335899999,507411.160218285,383932.13925,585554.589507131,531101.445669,616542.584325391,543979.494615652,284203.80025,387882.042336922,417052.0125675,333806.6951934,472061.055223333,348728.623105533,705026.336015251,[89][M+2]+,"",1652
"1180",207.897769816757,207.897647310709,207.898387912393,63.6247485390419,61.8184759330579,69.9597149571542,1609613.84221351,1617491.180129,1512636.5364216,,1023719.200184,1594209.35914625,1603453.43396731,1945164.93713373,1791424.81347858,1879038.85928995,1528352.230878,1693007.33330172,1822794.69999682,1334759.9449688,1445970.24662208,"","",1804
"1181",207.998957251547,207.998642589847,207.999473320758,117.78555283589,115.693033119462,118.829260423897,2325296.0273205,818395.947695999,312037.559412001,921007.36426659,457653.317960999,523190.864608153,7654430.66297207,8120443.53675267,8720841.98187808,2731540.61408251,1964540.7676416,3446950.0325775,3052831.619856,2718834.87381187,4563793.6657929,"","",8
"1182",208.105653557981,208.069968007569,208.156268134718,24.2088249656527,23.8017064003202,26.0837582099084,88757.0802464841,106849.291875179,65656.29707,143320.28239,100160.71566,170520.19852275,98555.2460541474,170765.723729455,190334.841201375,178598.118485592,230724.348741235,254737.787608523,134328.4336341,138439.827546189,172429.787567669,"",[M+H+Na]2+ 392.222,33
"1183",208.069946635865,208.069869435276,208.170247296721,57.7466842115759,57.1018822033647,60.5825628599056,145720.81808978,88343.1003485183,83815.035512,,188538.5015136,72942.926923011,3569348.13971848,5084486.20631108,3685225.51576226,2458448.97053625,1417596.57600097,4515527.47972411,1524487.71317175,4167651.7790622,6345475.67333848,"",[M+Na+HCOOH]+ 139.076,26
"1184",208.114271429465,208.114208522699,208.115065334958,80.7880018110115,79.5013875248609,81.1212633868099,216997.752283179,429809.422470166,390593.936480087,899608.328195226,209251.153944001,674069.337200251,1079040.54467832,1077630.2761553,961375.976727691,2414858.979442,2364260.694828,3632970.73412893,1604518.89316445,1420639.812044,2486110.52251362,"","",1867
"1185",208.891534495689,208.891157363229,208.892346048747,63.8268191645639,62.853613554694,66.2348528881061,70690507.8160099,117911105.247261,105018059.426668,112771008.100252,120052805.317852,53488643.4452971,73439008.9743864,77116692.6971447,71794280.1263256,138676140.745851,129757688.723249,139355354.291408,134973837.875831,179611553.952975,161497338.753876,"","",37
"1186",209.013619709892,209.013565424511,209.014360099593,24.4359488335811,24.0884716620203,26.3622522113623,123052.354620533,135197.262068373,70761.417948,162140.1452,131046.975236,230126.374093241,524047.585699329,509193.374036978,561344.977738662,174854.271574844,160432.077236523,137323.259463355,158606.200037573,19998.2982494892,145141.384811845,"","",33
"1187",208.943463390282,208.884640673325,209.002408187788,118.469795566862,117.232345310104,118.818699700798,,,,,,,319214.123820001,637900.997137413,648946.676415002,,,,,,,"","",378
"1188",209.117960735375,209.078868879951,209.154351967049,24.0606571536257,23.7620056369234,24.4065562374433,817285.3548984,1047676.25203416,671471.477349188,1382777.8399785,816100.068799543,191054.24998608,171779.215568533,178603.761419805,169528.464466941,440609.411181333,115992.86206656,615522.752818,352169.5714836,2928630.08607968,595640.819520129,"","",33
"1189",209.073267106741,209.073144723422,209.073967056682,58.1577611188258,57.2754426591823,61.4651462540991,5441175.47301975,3964939.8988091,4357986.30772235,5997765.41899894,6162663.75304214,4056914.30562759,45881963.3592634,64469511.2216736,49827031.6784233,33451338.0701817,20892262.570578,59125734.7153518,22817486.2346197,56771429.9946794,85161168.7512026,"",[M+Na]+ 186.079,26
"1190",209.092642382997,209.092542177245,209.093450885047,104.753470971337,104.513626705818,105.452826186753,7443298.64921676,2455682.65091964,5581589.4686376,6213707.90434574,4766029.75464518,13970587.2553405,7161452.33924704,3602607.73384615,6419389.40940109,2974354.14905203,3218774.26737682,3391052.73135613,2918874.513222,2074487.678085,8488965.50464628,"","",1662
"1191",209.138981059226,209.102475589341,209.139682352516,36.432251367979,32.8524229999309,37.3906949519124,30399.3923855934,35246.9502725656,72726.1180002783,41069.0442291428,9242.16964221354,41255.9725749525,137987.0526996,84766.4404804708,98139.18886104,4983875.06533902,1888206.72275954,3072544.996252,3336933.46023117,5221619.0257797,6155081.39695097,"",[M+Na]+ 186.146,52
"1192",209.946499397013,209.946448053411,209.947260910934,108.853626217919,103.742091417826,112.707639292225,5791850.627787,9555039.78345319,10859443.6746148,10082253.9705389,9048070.65605094,9172039.87035198,13016104.8097064,12709575.7707923,7753467.66376392,13001228.8979364,10806986.4107198,6519318.18084472,3912447.29891175,24442218.6157888,10020434.7899262,"","",291
"1193",209.971949090916,209.946478444173,209.997072747455,118.54113149332,116.980039984109,120.731104369834,3085191.3564864,2867924.85866333,,,,3457319.78074595,887153.067349413,1030883.34107118,1118358.6746304,,,,,,,"","",379
"1194",210.062921739652,210.062543949605,210.142240809666,36.8015602119321,36.0261817100817,38.162434262182,,,,,,,650548.121852012,572958.891416463,547415.097303257,443999.9565937,128281.7412162,282530.032502667,283356.096696352,483610.051802439,72592.107231,"","",2378
"1195",210.121551625847,210.120859307898,210.170716000249,24.0464429825318,23.8017064003202,27.3567033377857,90676.6155641799,60325.9129479585,78171.3274776,154844.42429,95274.3094385378,156993.079522364,,,,260583.4175802,242621.0633216,203253.914503957,188462.2262745,297336.707035754,270831.9111212,"",[M+H-HCOOH]+ 255.118,33
"1196",210.04919073662,209.946625452911,210.049321619845,139.149433475529,138.338226194103,139.996576819381,1330108.993124,,,,,,10939234.1485578,7191462.67528707,3914593.67492854,,,,,,,"","",350
"1197",210.050987738122,210.050563540719,210.096782248583,108.254330559875,104.293272646962,109.107530399516,20576088.992903,15889279.1746168,17246762.280898,22710807.406164,18419827.8663324,21039052.8204652,13859431.9452287,13894975.098062,13968117.3080774,8473230.11321888,11013558.3994125,10291356.4745877,12360769.0794728,8340656.62062715,15803298.8888126,[92][M]+,[M+H-HCOOH]+ 255.049,4
"1198",210.888492996875,210.888460672739,210.889308927472,64.3641808148853,62.3254033596305,68.9021615669173,20306302.561351,10452305.0946748,16864566.1218691,17974631.5340121,9910734.14733185,16367390.1810751,20278471.1725393,19901318.1415993,18978350.5707188,21852551.5713829,21166795.0465086,22464997.5744683,21970023.2105956,29222573.3865946,26146328.5365183,"",[M+H-H20]+ 227.89,37
"1199",211.017135420782,211.017002296588,211.017168275022,191.268330486065,191.21245620856,192.291994312317,,12171.8262267782,16072.3152041164,,,31997.2906202654,572130.208957261,661351.78946743,524097.547829999,86073.6620033783,40466.6592293366,92363.8537948183,16388.1394786711,28137.8957031976,131276.687302692,"","",891
"1200",211.133390199184,211.058308095056,211.144794485826,24.0748713247196,23.7620056369234,25.0380536388298,281884.999447146,305784.9380196,233893.8531168,578924.408421273,308299.04088984,595467.9354645,131105.9736558,81214.1754853333,756278.946218667,1897882.74548767,149553.44782059,2215079.1696,1239105.44697866,1476632.629725,1782161.5345569,"",[M+H-H20]+ 228.139,33
"1201",211.077637796719,211.077228633163,211.077687522144,57.7547914914849,57.0221825594273,58.0047974244261,,,,,,,494299.668742255,678489.52281451,517354.357494,329472.532107743,100491.283573209,577120.195654839,167597.921569,579266.389617067,855627.5370472,"",[M+H]+ 210.07,26
"1202",211.054171814266,211.05381356398,211.054792444881,108.702664724657,107.805751089459,109.107530399516,1859220.9770992,1475747.48945014,1450879.43236091,2001848.29000313,1687736.42176413,1872488.34667167,1202784.58768677,1151185.71156073,1185310.61421882,707635.769521044,960718.66786368,830012.437812222,949625.642353846,565149.918818769,1331692.2802455,[92][M+1]+,"",4
"1203",211.429962835296,211.429928820769,211.430050160786,130.656482881239,130.56184276137,131.155898658825,,,,,,,393976.369845881,350046.548496001,383493.575402184,,,,,,,"","",619
"1204",211.941196227861,211.940972457139,211.941207850251,102.106480329734,100.0669792017,105.337146508808,,5897.01026796759,7005.37916623614,,6720.11834576801,,2687253.32470523,2764132.67290976,2647803.28406343,1908404.1950925,394530.580857724,1748353.35962838,634920.199480875,866506.02053921,2008185.74240246,"","",1514
"1205",212.149734006709,212.118622454319,212.150021685618,38.6988657128228,37.2394183555683,40.3035829325881,,,,,,,221985.99985248,167118.519082222,154682.0676768,1180904.99706606,54875.1634494685,774824.485573517,477810.051579643,266236.518796,70088.5010592,"","",52
"1206",212.095754059937,212.095439140272,212.096165448431,66.7436963632673,66.4557357380729,67.0685657138706,1231169.789544,953622.640799999,594518.139378947,741197.290510127,995052.376256871,728871.417890527,,,,,,,,,,"","",1805
"1207",212.839600144334,212.83928386325,212.840423495482,71.3571646110663,70.9396032834166,72.2940873445257,4878291.02279114,5088725.25999247,3922063.19609082,4312084.65994094,4823840.11368,3096237.27066017,17194466.3154144,17844054.853608,16482097.4926687,12721747.3647789,11399510.7027958,12032535.6560465,11779699.0311066,19722200.25265,15570809.106021,"",[M+2K]2+ 347.753,68
"1208",213.000109855415,212.999824835013,213.04457447077,57.9625761644923,57.0221825594273,59.1222817666739,347150.588265429,172872.997784861,462387.0973014,761351.838501601,633944.0796696,453662.5810134,4510164.86155187,3798453.12063744,3150477.87846584,865651.700933291,529066.639863106,51698.0761088001,615761.134242429,1345525.25052051,2301964.29626667,"",[M+H]+ 211.99 [M+H]+ 211.99,26
"1209",213.112744043828,213.089013108915,213.160418283291,24.0748713247196,23.7349770567841,24.8565702618212,159419.159674487,402958.6701444,178997.931204,453294.738408333,114752.181603333,218268.6497505,19294.1958956008,217589.2034792,227267.6162284,450701.60772725,485997.720683791,562582.618986172,235906.853140108,608947.315451,349195.4775531,"",[M+H-CH4]+ 228.139,33
"1210",213.123934738678,213.015518113735,213.146709157915,117.233848357281,111.062786584236,119.369106929795,1723415.2298199,484462.098425999,31422.2002869473,,,861370.002478285,598753.038444001,572777.320052401,709653.383280001,593701.066885091,2565785.42182989,347617.665108,1000694.07094539,995309.449090199,44588.9583017392,"",[2M+Na]+ 95.0599 [M+Na]+ 190.139,8
"1211",213.098744311107,213.098663707185,213.098997109615,165.053221818095,164.56796954775,165.139421063074,125475.419033495,355768.275172915,85924.3783160488,,66196.3720988291,50443.2228459525,7602854.24871653,6270042.75277697,5428800.11013827,649908.582756848,1802403.902709,618075.041228728,460432.627235995,340983.750284892,73609.8438534586,"","",870
"1212",213.4995174405,213.499474447954,213.499678029958,154.435956213092,153.744533496915,155.291484790226,,,,,,,55614547.2411957,81642719.8267395,43930278.2019879,,,,,,,"","",740
"1213",214.0068942294,214.006491115303,214.007707450274,116.47634667412,115.198841412359,117.495260434323,17728775.3281632,5397108.60356849,2330780.465088,6397056.99057692,4089148.82862734,4334658.8552,8419284.82326781,7203232.28406001,6247303.54650733,6297909.92345811,4994207.173543,9335482.02726428,6153341.16556114,7057986.234414,15606086.3776856,"",[M+Na]+ 191.021,8
"1214",213.983384263568,213.983344441382,213.984215441378,86.9974231990487,84.5870503795087,87.6974680851836,16063802.4331163,15365078.2244072,15942913.3463145,15374560.3315106,16401785.0110193,5829381.49888971,61785025.6145608,65453805.4368618,60529921.1835065,51806951.7653898,41717622.474429,31358308.3701344,29098645.2310679,69197883.2196704,50845085.1316573,"","",1213
"1215",213.983348897968,213.983336752493,213.983383322945,156.912972235229,155.981465233553,159.231400447242,9608884.64790426,9069056.2909738,8056483.10305354,,4279920.57270212,9286513.14855482,43716.0094160286,358078.082239943,237227.453258953,6764331.69951164,8799304.98042684,7111662.98987755,6851485.55916001,15977949.8663946,7458578.77389546,"","",771
"1216",214.087680526839,213.983423859168,214.145166404317,23.962674669879,23.5064792714352,25.2497661733326,131296.4157036,,77805.0384408,199163.852865333,81665.34370368,195270.911388491,82291.2576595264,68696.0598165333,215411.634876933,327430.368410908,352125.481159725,457866.93968775,246823.000084016,,286850.320114358,"","",1622
"1217",213.983377863334,213.983362724193,214.090458903318,75.8072420937535,74.9266578154565,77.9768702891655,16314719.695758,17642135.3469833,16226402.3746288,15251823.7715281,16440580.5586128,14038486.1309742,14896199.2471798,16965443.45639,127998.462313412,17507266.7126751,16058959.7132798,16331321.33458,13008563.2342598,21612067.4438543,12361340.8838961,"","",51
"1218",214.087780387035,214.087611956786,214.088026534286,58.8463478564231,58.4954224168094,59.3851555135545,48451.0834128675,106436.582822862,,,41730.583135835,405210.603261679,150220.93143921,125902.155339499,155251.819890944,307837.4244624,88761.7245438,313707.3716292,328692.029044431,145681.711186401,1663326.69607164,"","",2048
"1219",214.443859145974,214.443698038771,214.444005920695,103.705773594218,102.672464554126,105.063087670613,,,,,,,339664.134399652,407487.382872571,328125.265669565,9705.88867159952,,28550.7508325065,,16972.2225172463,132935.8557464,"","",1680
"1220",214.836618213002,214.836457523945,214.837295609176,71.3571646110663,70.8498717177324,72.2940873445257,4306798.7109939,4946102.06996873,4081243.26928218,4105479.94997545,4732390.34625,3299862.2979,16310961.0912723,16627189.2405568,16807684.1943133,12098984.2968619,10777512.567388,11323134.8994149,11709746.5087833,20085481.2849409,15599202.9783833,"","",68
"1221",215.12838576644,215.049154927093,215.129217460387,24.0606571536257,23.6464431960982,26.3339246967356,9315276.56947254,10509749.6371225,4624466.69927933,11575065.1587199,10897255.8424452,12784377.8106217,829194.11736,755224.36043448,652121.236308923,18991347.4968533,11488029.2552637,10835922.3507815,9774171.51173296,11841273.0044752,20294738.1274426,[93][M]+,[M+H-CH2]+ 228.139,33
"1222",215.051880813328,215.051829736026,215.051990363833,132.25919447056,131.699623601784,132.374511524636,,,,,,,783877.378778668,765113.113274086,286929.33885,,,,,,,"","",656
"1223",215.980677393403,215.980305582142,215.981165546313,86.5007090818904,84.2408368042291,88.9845111132666,5032221.49177339,4772259.09158,2719752.64034789,5690903.9967864,5134699.59518064,5545646.92438635,19907527.7614577,15607803.9641729,20412616.6688478,17244027.0829073,13127582.4411831,15387278.2687934,13155425.795556,23516985.0815738,17438211.7045175,"","",1213
"1224",215.996032211922,215.995801237645,215.996864098402,126.730591776917,125.511382284755,127.395520594238,2468190.590443,1616396.4734544,770717.718570799,1855717.18933296,2224005.64461314,1033591.01955353,,,,1143636.450624,1116804.53523046,2023379.7716309,902240.188089334,696963.707588572,2611511.60898158,"",[M+K]+ 177.038,2
"1225",215.980410499709,215.891560833662,215.981031119229,76.2951506358339,74.3353192755853,78.1038420794216,5314043.21913859,5398952.26333145,4923426.33157291,,5240985.35540972,3886856.48391176,521731.739080054,4748544.237416,556884.527487187,6018955.43888679,5072147.59461582,5487207.92877158,4826606.42981603,170718.596656572,4888715.15304745,"",[3M+H+Na]2+ 135.986,51
"1226",216.010542148663,215.965264936165,216.010756260852,116.738676755971,116.125834504688,118.182254238518,,,66891.7348894932,,,25373.520973869,199633.0813392,477075.291111692,515978.0213,119764.701771847,307340.979733952,194907.539233972,164298.070108145,216217.282172157,357518.838868001,"","",463
"1227",216.13161898491,216.069385213838,216.132534364739,24.0927695134134,23.8017064003202,27.9045109107347,1036664.43168974,1227840.58649691,520757.307173748,1226158.24984656,1183017.22693789,1471527.699012,,,,2044165.52406973,1270072.00800466,1228309.13526048,1048968.4848108,1280437.89779272,2245696.47207534,[93][M+1]+,"",33
"1228",216.063802983701,216.063430712334,216.06467053799,164.103690760998,163.68839116131,164.888991774991,1709775.74502774,1041257.1909454,477514.569981599,1133407.63826862,1376574.8451048,336754.034710737,8242014.92255998,8015409.88600542,6650425.39820433,712476.197488126,648383.509425602,1166084.060603,911111.848137003,807582.868223145,1422745.17914815,"",[2M+2Na+K-H]2+ 174.106,13
"1229",216.553711022435,216.553502874301,216.553896674468,95.1555681185301,94.5252674128998,95.9827650851305,53945.8176508588,46613.1652586872,86743.9964260496,,34198.0122690756,82464.3539088317,1520423.66935038,1227110.05467641,1085016.86521387,888102.081306449,592070.9102136,959006.130770307,321025.759303171,795535.494117567,1949210.59188674,"","",2269
"1230",216.833710289423,216.83342887563,216.849913566416,71.3597486767218,70.9560937894618,78.4800243177972,1462520.66994579,1525493.96322493,1239132.7121025,1233916.5181513,1515865.2896844,787065.7489506,5732726.28783986,5504535.91569528,5350364.00748459,4215441.04095201,3585657.69303943,3886646.72616889,3973446.67327666,6698564.74819232,5083239.205364,"","",68
"1231",216.906373039681,216.906304465821,216.906451100541,36.4116559396624,34.5147866698765,38.162434262182,35412.3309987734,25197.0074189184,,7101.67175471033,27597.0091781873,8702.09649686833,840693.153400589,1237312.86624722,1126327.74815416,350304.7540608,83303.40399264,250048.96626159,161302.556502,248037.920327145,427539.734822562,"","",2354
"1232",216.986943175852,216.922956102894,217.155488548861,58.4505540037892,56.5654505988708,61.9861783211774,19022551.5867561,14495002.6184217,,17943729.2323324,,,1138993.66122606,1028798.36633684,931319.540009572,225554.643271008,373330.47402812,367727.497571455,308913.077950136,438790.838104727,79505.7963419001,"",[M+H-H20]+ 233.994,26
"1233",216.923394801266,216.92297416486,216.924170835881,69.2479204899162,68.3646461725444,70.4976447469451,54657982.3630893,54292109.4901295,67364778.2558065,51252489.94995,74022776.1344328,65977272.509704,49360077.6557547,44000328.6038182,42695772.6338743,69745804.7119466,82847374.2871283,69374640.9607413,66887536.2654153,71342625.7501687,76065017.6821447,"","",47
"1234",217.122886251199,217.071415612355,217.123732544623,24.1149245529244,23.8146742019674,27.6661947582388,889939.985892877,1138538.1006384,855256.6774468,1717374.778338,1086627.96554464,1992030.41999788,7177.55898952287,5989.77455045626,80620.3323477176,2694693.67831157,2416860.0666628,3528693.53655324,2180266.51707,2628645.0651618,3152309.49481869,[93][M+2]+,"",33
"1235",216.923385992716,216.92335530401,217.106117720249,111.964553767172,108.970367193739,113.383172393444,16201208.8288341,12488884.9043004,10066534.6160207,8282049.09556267,14505525.0312035,18605340.9736743,14515875.8107149,16697319.5729432,14996397.2159285,26244206.2692312,15171770.4121779,20140707.4799225,9722418.69839806,22547915.3666571,16174823.8538967,"","",1051
"1236",217.105323423763,217.105241401489,217.105431385354,41.2638667618929,41.0343728465922,41.316212671143,,,2947.6795072654,,2278.52377112027,20704.624888364,4254551.2605024,2598232.4565685,2843329.82196706,336062.279557447,225993.005058965,386592.346248208,359625.951268318,852313.404496224,1276190.58035083,"","",2485
"1237",218.002083483291,218.001532938063,218.002660403297,117.325459030335,116.790865392904,118.255892255,412366.708369956,408461.919407143,508974.488189999,326601.544456001,758527.213907647,352524.418670667,,,49889.0662623932,147190.984042587,169277.544353914,400437.976103225,39943.8135441924,659330.629209233,540467.826030546,"","",464
